2025-02-04 23:20:47,416 - INFO - Namespace(device='cuda:0', channel_weights=[1.0, 2.0, 1.0, 1.0], batch_size=8, num_classes=4, pretrained=False, pretrained_weights='./Synapse_weights_1u1d', lr=0.0001, epochs=500, warmup_epochs=10, dataset_mode='MnMs', max_channel=256, l2_norm=1e-07, patience=15, wandb=True, cache=True, ed_es_only='', log_dir='../../de_logistics/MnMs_1UNetlinear_02-04-23-20-45/', log_file_path='../../de_logistics/MnMs_1UNetlinear_02-04-23-20-45/training.log')
Epoch 1/500 [Training]: 100%|████████████████████████████████████████| 141/141 [01:24<00:00,  1.67batch/s]
2025-02-05 04:49:43,437 - INFO - Epoch 251: Learning Rate: [5.128701394668868e-05]
Epoch 251/500 [Validation]: 100%|████████████████████████████████████████| 9/9 [00:04<00:00,  1.94batch/s]
2025-02-05 04:49:48,088 - INFO - valid_loss:1.1941387388441298 in epoch251
2025-02-05 04:49:48,088 - INFO - valid_acc:0.9096076990464517 in epoch251
2025-02-05 04:49:48,089 - INFO - Mean iou = 83.99% in epoch251
Epoch 252/500 [Training]: 100%|██████████████████████████████████████| 141/141 [01:15<00:00,  1.86batch/s]
2025-02-05 04:51:03,717 - INFO - train_loss:1.1801985299333613 in epoch252
2025-02-05 04:51:03,718 - INFO - train_acc:0.9719816981314535 in epoch252
2025-02-05 04:51:03,718 - INFO - Epoch 252: Learning Rate: [5.0966556574110414e-05]
Epoch 252/500 [Validation]: 100%|████████████████████████████████████████| 9/9 [00:04<00:00,  1.89batch/s]
2025-02-05 04:51:08,473 - INFO - valid_loss:1.1936317417356703 in epoch252
2025-02-05 04:51:08,474 - INFO - valid_acc:0.9107298988120678 in epoch252
2025-02-05 04:51:08,474 - INFO - Mean iou = 84.17% in epoch252
Epoch 253/500 [Training]: 100%|██████████████████████████████████████| 141/141 [01:15<00:00,  1.86batch/s]
2025-02-05 04:52:24,102 - INFO - train_loss:1.1803578561079417 in epoch253
2025-02-05 04:52:24,103 - INFO - train_acc:0.9711593643282287 in epoch253
2025-02-05 04:52:24,103 - INFO - Epoch 253: Learning Rate: [5.064605967570756e-05]
Epoch 253/500 [Validation]: 100%|████████████████████████████████████████| 9/9 [00:04<00:00,  1.96batch/s]
2025-02-05 04:52:28,692 - INFO - valid_loss:1.193784515062968 in epoch253
2025-02-05 04:52:28,692 - INFO - valid_acc:0.9107632700600621 in epoch253
2025-02-05 04:52:28,692 - INFO - Mean iou = 84.17% in epoch253
Epoch 254/500 [Training]: 100%|██████████████████████████████████████| 141/141 [01:15<00:00,  1.88batch/s]
2025-02-05 04:53:43,770 - INFO - train_loss:1.1802643157066184 in epoch254
2025-02-05 04:53:43,771 - INFO - train_acc:0.9723107757774111 in epoch254
2025-02-05 04:53:43,771 - INFO - Epoch 254: Learning Rate: [5.0325536425852295e-05]
Epoch 254/500 [Validation]: 100%|████████████████████████████████████████| 9/9 [00:04<00:00,  1.87batch/s]
2025-02-05 04:53:48,585 - INFO - valid_loss:1.1937395599153307 in epoch254
2025-02-05 04:53:48,585 - INFO - valid_acc:0.9119075024852594 in epoch254
2025-02-05 04:53:48,585 - INFO - Mean iou = 84.35% in epoch254
Epoch 255/500 [Training]: 100%|██████████████████████████████████████| 141/141 [01:15<00:00,  1.87batch/s]
2025-02-05 04:55:04,040 - INFO - train_loss:1.1801916327036865 in epoch255
2025-02-05 04:55:04,041 - INFO - train_acc:0.9728042074410711 in epoch255
2025-02-05 04:55:04,041 - INFO - Epoch 255: Learning Rate: [5.0005e-05]
Epoch 255/500 [Validation]: 100%|████████████████████████████████████████| 9/9 [00:04<00:00,  1.88batch/s]
2025-02-05 04:55:08,839 - INFO - valid_loss:1.1939648257361517 in epoch255
2025-02-05 04:55:08,839 - INFO - valid_acc:0.9111728201490893 in epoch255
2025-02-05 04:55:08,839 - INFO - Mean iou = 84.24% in epoch255
Epoch 256/500 [Training]: 100%|██████████████████████████████████████| 141/141 [01:14<00:00,  1.88batch/s]
2025-02-05 04:56:23,751 - INFO - train_loss:1.1803338527679443 in epoch256
2025-02-05 04:56:23,752 - INFO - train_acc:0.9726956220796185 in epoch256
2025-02-05 04:56:23,752 - INFO - Epoch 256: Learning Rate: [4.968446357414772e-05]
Epoch 256/500 [Validation]: 100%|████████████████████████████████████████| 9/9 [00:04<00:00,  1.85batch/s]
2025-02-05 04:56:28,629 - INFO - valid_loss:1.1939910782708063 in epoch256
2025-02-05 04:56:28,630 - INFO - valid_acc:0.9104651814873872 in epoch256
2025-02-05 04:56:28,630 - INFO - Mean iou = 84.13% in epoch256
Epoch 257/500 [Training]: 100%|██████████████████████████████████████| 141/141 [01:14<00:00,  1.88batch/s]
2025-02-05 04:57:43,598 - INFO - train_loss:1.1802213842987168 in epoch257
2025-02-05 04:57:43,599 - INFO - train_acc:0.9724773205499184 in epoch257
2025-02-05 04:57:43,599 - INFO - Epoch 257: Learning Rate: [4.936394032429245e-05]
Epoch 257/500 [Validation]: 100%|████████████████████████████████████████| 9/9 [00:04<00:00,  1.88batch/s]
2025-02-05 04:57:48,391 - INFO - valid_loss:1.1934855514102511 in epoch257
2025-02-05 04:57:48,392 - INFO - valid_acc:0.9129943694155183 in epoch257
2025-02-05 04:57:48,392 - INFO - Mean iou = 84.54% in epoch257
Epoch 258/500 [Training]: 100%|██████████████████████████████████████| 141/141 [01:15<00:00,  1.87batch/s]
2025-02-05 04:59:03,832 - INFO - train_loss:1.1801672987904108 in epoch258
2025-02-05 04:59:03,832 - INFO - train_acc:0.9715701973891723 in epoch258
2025-02-05 04:59:03,833 - INFO - Epoch 258: Learning Rate: [4.9043443425889585e-05]
Epoch 258/500 [Validation]: 100%|████████████████████████████████████████| 9/9 [00:04<00:00,  1.94batch/s]
2025-02-05 04:59:08,475 - INFO - valid_loss:1.1939816342459784 in epoch258
2025-02-05 04:59:08,475 - INFO - valid_acc:0.9082816224553082 in epoch258
2025-02-05 04:59:08,476 - INFO - Mean iou = 83.78% in epoch258
Epoch 259/500 [Training]: 100%|██████████████████████████████████████| 141/141 [01:15<00:00,  1.87batch/s]
2025-02-05 05:00:24,013 - INFO - train_loss:1.1802257553060005 in epoch259
2025-02-05 05:00:24,014 - INFO - train_acc:0.9719637825635608 in epoch259
2025-02-05 05:00:24,014 - INFO - Epoch 259: Learning Rate: [4.872298605331133e-05]
Epoch 259/500 [Validation]: 100%|████████████████████████████████████████| 9/9 [00:04<00:00,  1.95batch/s]
2025-02-05 05:00:28,626 - INFO - valid_loss:1.1937174929512873 in epoch259
2025-02-05 05:00:28,627 - INFO - valid_acc:0.9111134095738499 in epoch259
2025-02-05 05:00:28,627 - INFO - Mean iou = 84.24% in epoch259
Epoch 260/500 [Training]: 100%|██████████████████████████████████████| 141/141 [01:15<00:00,  1.87batch/s]
2025-02-05 05:01:44,194 - INFO - train_loss:1.1801646296859634 in epoch260
2025-02-05 05:01:44,194 - INFO - train_acc:0.9733757361945082 in epoch260
2025-02-05 05:01:44,195 - INFO - Epoch 260: Learning Rate: [4.840258137930511e-05]
Epoch 260/500 [Validation]: 100%|████████████████████████████████████████| 9/9 [00:04<00:00,  1.92batch/s]
2025-02-05 05:01:48,877 - INFO - valid_loss:1.193714804119534 in epoch260
2025-02-05 05:01:48,877 - INFO - valid_acc:0.9116318407157775 in epoch260
2025-02-05 05:01:48,878 - INFO - Mean iou = 84.33% in epoch260
Epoch 261/500 [Training]: 100%|██████████████████████████████████████| 141/141 [01:15<00:00,  1.87batch/s]
2025-02-05 05:03:04,144 - INFO - train_loss:1.1801438475331516 in epoch261
2025-02-05 05:03:04,145 - INFO - train_acc:0.973391923368776 in epoch261
2025-02-05 05:03:04,145 - INFO - Epoch 261: Learning Rate: [4.808224257445213e-05]
Epoch 261/500 [Validation]: 100%|████████████████████████████████████████| 9/9 [00:04<00:00,  1.96batch/s]
2025-02-05 05:03:08,740 - INFO - valid_loss:1.1937161684036255 in epoch261
2025-02-05 05:03:08,740 - INFO - valid_acc:0.9115332680326015 in epoch261
2025-02-05 05:03:08,740 - INFO - Mean iou = 84.30% in epoch261
Epoch 262/500 [Training]: 100%|██████████████████████████████████████| 141/141 [01:15<00:00,  1.86batch/s]
2025-02-05 05:04:24,450 - INFO - train_loss:1.180097445528558 in epoch262
2025-02-05 05:04:24,450 - INFO - train_acc:0.972934494936849 in epoch262
2025-02-05 05:04:24,450 - INFO - Epoch 262: Learning Rate: [4.776198280662602e-05]
Epoch 262/500 [Validation]: 100%|████████████████████████████████████████| 9/9 [00:04<00:00,  1.92batch/s]
2025-02-05 05:04:29,136 - INFO - valid_loss:1.193941142823961 in epoch262
2025-02-05 05:04:29,136 - INFO - valid_acc:0.9113108425188123 in epoch262
2025-02-05 05:04:29,136 - INFO - Mean iou = 84.25% in epoch262
Epoch 263/500 [Training]: 100%|██████████████████████████████████████| 141/141 [01:15<00:00,  1.86batch/s]
2025-02-05 05:05:45,007 - INFO - train_loss:1.1801472902297974 in epoch263
2025-02-05 05:05:45,008 - INFO - train_acc:0.9735773635615018 in epoch263
2025-02-05 05:05:45,008 - INFO - Epoch 263: Learning Rate: [4.74418152404514e-05]
Epoch 263/500 [Validation]: 100%|████████████████████████████████████████| 9/9 [00:04<00:00,  1.97batch/s]
2025-02-05 05:05:49,587 - INFO - valid_loss:1.1937362617916532 in epoch263
2025-02-05 05:05:49,588 - INFO - valid_acc:0.9115790281354256 in epoch263
2025-02-05 05:05:49,588 - INFO - Mean iou = 84.30% in epoch263
Epoch 264/500 [Training]: 100%|██████████████████████████████████████| 141/141 [01:15<00:00,  1.87batch/s]
2025-02-05 05:07:04,984 - INFO - train_loss:1.1801341577624598 in epoch264
2025-02-05 05:07:04,984 - INFO - train_acc:0.9733913204095114 in epoch264
2025-02-05 05:07:04,984 - INFO - Epoch 264: Learning Rate: [4.712175303676295e-05]
Epoch 264/500 [Validation]: 100%|████████████████████████████████████████| 9/9 [00:04<00:00,  1.96batch/s]
2025-02-05 05:07:09,570 - INFO - valid_loss:1.1937391095691257 in epoch264
2025-02-05 05:07:09,571 - INFO - valid_acc:0.911278012726694 in epoch264
2025-02-05 05:07:09,571 - INFO - Mean iou = 84.26% in epoch264
Epoch 265/500 [Training]: 100%|██████████████████████████████████████| 141/141 [01:15<00:00,  1.87batch/s]
2025-02-05 05:08:25,105 - INFO - train_loss:1.1800928817573169 in epoch265
2025-02-05 05:08:25,105 - INFO - train_acc:0.973804590275906 in epoch265
2025-02-05 05:08:25,105 - INFO - Epoch 265: Learning Rate: [4.6801809352064265e-05]
Epoch 265/500 [Validation]: 100%|████████████████████████████████████████| 9/9 [00:04<00:00,  1.99batch/s]
2025-02-05 05:08:29,639 - INFO - valid_loss:1.1939829720391169 in epoch265
2025-02-05 05:08:29,640 - INFO - valid_acc:0.9103691183031098 in epoch265
2025-02-05 05:08:29,640 - INFO - Mean iou = 84.11% in epoch265
Epoch 266/500 [Training]: 100%|██████████████████████████████████████| 141/141 [01:15<00:00,  1.87batch/s]
2025-02-05 05:09:44,993 - INFO - train_loss:1.1802040118697688 in epoch266
2025-02-05 05:09:44,994 - INFO - train_acc:0.9722690757893865 in epoch266
2025-02-05 05:09:44,994 - INFO - Epoch 266: Learning Rate: [4.648199733798706e-05]
Epoch 266/500 [Validation]: 100%|████████████████████████████████████████| 9/9 [00:04<00:00,  1.96batch/s]
2025-02-05 05:09:49,580 - INFO - valid_loss:1.1941055456797283 in epoch266
2025-02-05 05:09:49,580 - INFO - valid_acc:0.9093508030254216 in epoch266
2025-02-05 05:09:49,580 - INFO - Mean iou = 83.94% in epoch266
Epoch 267/500 [Training]: 100%|██████████████████████████████████████| 141/141 [01:16<00:00,  1.85batch/s]
2025-02-05 05:11:05,688 - INFO - train_loss:1.1801950179093272 in epoch267
2025-02-05 05:11:05,689 - INFO - train_acc:0.9735831813680156 in epoch267
2025-02-05 05:11:05,689 - INFO - Epoch 267: Learning Rate: [4.616233014075065e-05]
Epoch 267/500 [Validation]: 100%|████████████████████████████████████████| 9/9 [00:04<00:00,  1.99batch/s]
2025-02-05 05:11:10,203 - INFO - valid_loss:1.1939148240619235 in epoch267
2025-02-05 05:11:10,203 - INFO - valid_acc:0.9093039955757278 in epoch267
2025-02-05 05:11:10,203 - INFO - Mean iou = 83.93% in epoch267
Epoch 268/500 [Training]: 100%|██████████████████████████████████████| 141/141 [01:16<00:00,  1.84batch/s]
