2025-02-02 17:38:53,627 - INFO - Namespace(device='cuda:4', channel_weights=[1.0, 2.0, 1.0, 1.0], batch_size=6, num_classes=4, pretrained=False, pretrained_weights='./Synapse_weights_1u1d', lr=0.0001, epochs=500, warmup_epochs=10, dataset_mode='ACDC', max_channel=256, l2_norm=1e-07, patience=15, aug=False, wandb=True, cache=True, log_dir='../../de_logistics/ACDC_3UNetlinear_02-02-17-38-52/', log_file_path='../../de_logistics/ACDC_3UNetlinear_02-02-17-38-52/training.log')
Epoch 1/500 [Training]: 100%|██████████████████████████████████████████████████████████████████| 100/100 [01:03<00:00,  1.57batch/s]
Epoch 266/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:03<00:00,  1.58batch/s]
2025-02-02 22:52:35,109 - INFO - train_loss:1.1513896811008453 in epoch266
2025-02-02 22:52:35,110 - INFO - train_acc:0.9820907909766757 in epoch266
2025-02-02 22:52:35,110 - INFO - Epoch 266: Learning Rate: [4.648199733798706e-05]
Epoch 266/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.50batch/s]
2025-02-02 22:52:41,912 - INFO - valid_loss:1.1512748704237097 in epoch266
2025-02-02 22:52:41,913 - INFO - valid_acc:0.9381439045915607 in epoch266
2025-02-02 22:52:41,913 - INFO - Mean iou = 88.70% in epoch266
Epoch 267/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:04<00:00,  1.55batch/s]
2025-02-02 22:53:46,503 - INFO - train_loss:1.151382269859314 in epoch267
2025-02-02 22:53:46,504 - INFO - train_acc:0.9820421200971496 in epoch267
2025-02-02 22:53:46,504 - INFO - Epoch 267: Learning Rate: [4.616233014075065e-05]
Epoch 267/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.58batch/s]
2025-02-02 22:53:53,101 - INFO - valid_loss:1.1509946935317095 in epoch267
2025-02-02 22:53:53,102 - INFO - valid_acc:0.9386711881633267 in epoch267
2025-02-02 22:53:53,102 - INFO - Mean iou = 88.77% in epoch267
Epoch 268/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:04<00:00,  1.56batch/s]
2025-02-02 22:54:57,224 - INFO - train_loss:1.1511366248130799 in epoch268
2025-02-02 22:54:57,225 - INFO - train_acc:0.9823950332266033 in epoch268
2025-02-02 22:54:57,225 - INFO - Epoch 268: Learning Rate: [4.584282090062143e-05]
Epoch 268/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:07<00:00,  2.40batch/s]
2025-02-02 22:55:04,299 - INFO - valid_loss:1.1511724065331852 in epoch268
2025-02-02 22:55:04,300 - INFO - valid_acc:0.939421789988726 in epoch268
2025-02-02 22:55:04,300 - INFO - Mean iou = 88.90% in epoch268
Epoch 269/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:03<00:00,  1.58batch/s]
2025-02-02 22:56:07,500 - INFO - train_loss:1.1512223124504088 in epoch269
2025-02-02 22:56:07,501 - INFO - train_acc:0.9822323394153588 in epoch269
2025-02-02 22:56:07,501 - INFO - Epoch 269: Learning Rate: [4.552348275137285e-05]
Epoch 269/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.51batch/s]
2025-02-02 22:56:14,282 - INFO - valid_loss:1.151014299953685 in epoch269
2025-02-02 22:56:14,283 - INFO - valid_acc:0.9390708580972134 in epoch269
2025-02-02 22:56:14,283 - INFO - Mean iou = 88.84% in epoch269
Epoch 270/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:03<00:00,  1.58batch/s]
2025-02-02 22:57:17,397 - INFO - train_loss:1.1512709510326387 in epoch270
2025-02-02 22:57:17,398 - INFO - train_acc:0.9826033204077262 in epoch270
2025-02-02 22:57:17,398 - INFO - Epoch 270: Learning Rate: [4.520432881974546e-05]
Epoch 270/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.56batch/s]
2025-02-02 22:57:24,052 - INFO - valid_loss:1.150932508356431 in epoch270
2025-02-02 22:57:24,053 - INFO - valid_acc:0.9391427871549392 in epoch270
2025-02-02 22:57:24,053 - INFO - Mean iou = 88.86% in epoch270
Epoch 271/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:03<00:00,  1.58batch/s]
2025-02-02 22:58:27,183 - INFO - train_loss:1.1510876774787904 in epoch271
2025-02-02 22:58:27,183 - INFO - train_acc:0.9827179973508645 in epoch271
2025-02-02 22:58:27,183 - INFO - Epoch 271: Learning Rate: [4.4885372224907345e-05]
Epoch 271/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.53batch/s]
2025-02-02 22:58:33,899 - INFO - valid_loss:1.151245958664838 in epoch271
2025-02-02 22:58:33,899 - INFO - valid_acc:0.9385703770858893 in epoch271
2025-02-02 22:58:33,899 - INFO - Mean iou = 88.76% in epoch271
Epoch 272/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:02<00:00,  1.59batch/s]
2025-02-02 22:59:36,892 - INFO - train_loss:1.1511123847961426 in epoch272
2025-02-02 22:59:36,893 - INFO - train_acc:0.9827846369892176 in epoch272
2025-02-02 22:59:36,893 - INFO - Epoch 272: Learning Rate: [4.456662607791483e-05]
Epoch 272/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.62batch/s]
2025-02-02 22:59:43,389 - INFO - valid_loss:1.1513276170281803 in epoch272
2025-02-02 22:59:43,390 - INFO - valid_acc:0.9380681333067017 in epoch272
2025-02-02 22:59:43,390 - INFO - Mean iou = 88.68% in epoch272
Epoch 273/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:02<00:00,  1.59batch/s]
2025-02-02 23:00:46,331 - INFO - train_loss:1.151065443754196 in epoch273
2025-02-02 23:00:46,331 - INFO - train_acc:0.9824328725041808 in epoch273
2025-02-02 23:00:46,331 - INFO - Epoch 273: Learning Rate: [4.424810348117364e-05]
Epoch 273/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.56batch/s]
2025-02-02 23:00:52,983 - INFO - valid_loss:1.1511364824631636 in epoch273
2025-02-02 23:00:52,983 - INFO - valid_acc:0.9391937864502483 in epoch273
2025-02-02 23:00:52,983 - INFO - Mean iou = 88.87% in epoch273
Epoch 274/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:02<00:00,  1.59batch/s]
2025-02-02 23:01:55,857 - INFO - train_loss:1.1514388179779054 in epoch274
2025-02-02 23:01:55,857 - INFO - train_acc:0.9826477412059872 in epoch274
2025-02-02 23:01:55,858 - INFO - Epoch 274: Learning Rate: [4.39298175279001e-05]
Epoch 274/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.61batch/s]
