2025-01-26 01:45:27,643 - INFO - Namespace(device='cuda:1', channel_weights=[1.0, 2.0, 1.0, 1.0], batch_size=8, num_classes=4, pretrained=False, pretrained_weights='./Synapse_weights_1u1d', lr=0.0001, epochs=1000, warmup_epochs=10, dataset_mode='ACDC', max_channel=256, l2_norm=1e-07, patience=15, aug=False, wandb=True, cache=True, log_dir='../../de_logistics/ACDC_1UNetlinear_1DeepLabV3Plinear_01-26-01-45-26/', log_file_path='../../de_logistics/ACDC_1UNetlinear_1DeepLabV3Plinear_01-26-01-45-26/training.log')
Epoch 1/1000 [Training]: 100%|██████████████████████████████████████████████████████████████████| 75/75 [00:44<00:00,  1.69batch/s]
2025-01-26 12:28:08,326 - INFO - Epoch 664: Learning Rate: [2.5836352912191225e-05]
Epoch 664/1000 [Validation]: 100%|██████████████████████████████████████████████████████████████| 38/38 [00:15<00:00,  2.51batch/s]
2025-01-26 12:28:23,482 - INFO - valid_loss:1.108463952415868 in epoch664
2025-01-26 12:28:23,482 - INFO - valid_acc:0.9129534209357444 in epoch664
2025-01-26 12:28:23,482 - INFO - Mean iou = 84.57% in epoch664
Epoch 665/1000 [Training]: 100%|████████████████████████████████████████████████████████████████| 75/75 [00:43<00:00,  1.74batch/s]
2025-01-26 12:29:06,665 - INFO - train_loss:1.0990634918212892 in epoch665
2025-01-26 12:29:06,666 - INFO - train_acc:0.9879917626781164 in epoch665
2025-01-26 12:29:06,667 - INFO - Epoch 665: Learning Rate: [2.5697594178657077e-05]
Epoch 665/1000 [Validation]: 100%|██████████████████████████████████████████████████████████████| 38/38 [00:15<00:00,  2.51batch/s]
2025-01-26 12:29:21,786 - INFO - valid_loss:1.1088759679543345 in epoch665
2025-01-26 12:29:21,786 - INFO - valid_acc:0.911379548613783 in epoch665
2025-01-26 12:29:21,787 - INFO - Mean iou = 84.33% in epoch665
Epoch 666/1000 [Training]: 100%|████████████████████████████████████████████████████████████████| 75/75 [00:43<00:00,  1.74batch/s]
2025-01-26 12:30:04,868 - INFO - train_loss:1.0994101969401042 in epoch666
2025-01-26 12:30:04,868 - INFO - train_acc:0.987970916354267 in epoch666
2025-01-26 12:30:04,869 - INFO - Epoch 666: Learning Rate: [2.555908022042968e-05]
Epoch 666/1000 [Validation]: 100%|██████████████████████████████████████████████████████████████| 38/38 [00:15<00:00,  2.51batch/s]
2025-01-26 12:30:20,032 - INFO - valid_loss:1.109060353354404 in epoch666
2025-01-26 12:30:20,032 - INFO - valid_acc:0.9107965956487719 in epoch666
2025-01-26 12:30:20,032 - INFO - Mean iou = 84.24% in epoch666
Epoch 667/1000 [Training]: 100%|████████████████████████████████████████████████████████████████| 75/75 [00:42<00:00,  1.75batch/s]
2025-01-26 12:31:02,968 - INFO - train_loss:1.0992410929997762 in epoch667
2025-01-26 12:31:02,969 - INFO - train_acc:0.9881118219820925 in epoch667
2025-01-26 12:31:02,969 - INFO - Epoch 667: Learning Rate: [2.5420812432343033e-05]
Epoch 667/1000 [Validation]: 100%|██████████████████████████████████████████████████████████████| 38/38 [00:14<00:00,  2.57batch/s]
2025-01-26 12:31:17,736 - INFO - valid_loss:1.108641753071233 in epoch667
2025-01-26 12:31:17,737 - INFO - valid_acc:0.9116581084185466 in epoch667
2025-01-26 12:31:17,737 - INFO - Mean iou = 84.37% in epoch667
Epoch 668/1000 [Training]: 100%|████████████████████████████████████████████████████████████████| 75/75 [00:42<00:00,  1.76batch/s]
2025-01-26 12:32:00,381 - INFO - train_loss:1.0991051165262857 in epoch668
2025-01-26 12:32:00,382 - INFO - train_acc:0.9880242916286732 in epoch668
2025-01-26 12:32:00,382 - INFO - Epoch 668: Learning Rate: [2.5282792206752292e-05]
Epoch 668/1000 [Validation]: 100%|██████████████████████████████████████████████████████████████| 38/38 [00:15<00:00,  2.46batch/s]
2025-01-26 12:32:15,811 - INFO - valid_loss:1.1086234764048928 in epoch668
2025-01-26 12:32:15,811 - INFO - valid_acc:0.9118858015000949 in epoch668
2025-01-26 12:32:15,811 - INFO - Mean iou = 84.41% in epoch668
Epoch 669/1000 [Training]: 100%|████████████████████████████████████████████████████████████████| 75/75 [00:43<00:00,  1.73batch/s]
2025-01-26 12:32:59,203 - INFO - train_loss:1.0991330401102701 in epoch669
2025-01-26 12:32:59,204 - INFO - train_acc:0.9879791738547025 in epoch669
2025-01-26 12:32:59,204 - INFO - Epoch 669: Learning Rate: [2.5145020933519543e-05]
Epoch 669/1000 [Validation]: 100%|██████████████████████████████████████████████████████████████| 38/38 [00:15<00:00,  2.50batch/s]
2025-01-26 12:33:14,392 - INFO - valid_loss:1.1088206328843768 in epoch669
2025-01-26 12:33:14,393 - INFO - valid_acc:0.9118000404924198 in epoch669
2025-01-26 12:33:14,393 - INFO - Mean iou = 84.40% in epoch669
Epoch 670/1000 [Training]: 100%|████████████████████████████████████████████████████████████████| 75/75 [00:43<00:00,  1.74batch/s]
2025-01-26 12:33:57,475 - INFO - train_loss:1.0991898409525553 in epoch670
2025-01-26 12:33:57,476 - INFO - train_acc:0.9880541566030995 in epoch670
2025-01-26 12:33:57,477 - INFO - Epoch 670: Learning Rate: [2.500750000000001e-05]
Epoch 670/1000 [Validation]: 100%|██████████████████████████████████████████████████████████████| 38/38 [00:15<00:00,  2.53batch/s]
2025-01-26 12:34:12,491 - INFO - valid_loss:1.108565628528595 in epoch670
2025-01-26 12:34:12,491 - INFO - valid_acc:0.9126034338681498 in epoch670
2025-01-26 12:34:12,491 - INFO - Mean iou = 84.52% in epoch670
Epoch 671/1000 [Training]: 100%|████████████████████████████████████████████████████████████████| 75/75 [00:42<00:00,  1.76batch/s]
2025-01-26 12:34:55,096 - INFO - train_loss:1.0991473166147867 in epoch671
2025-01-26 12:34:55,097 - INFO - train_acc:0.9879677131943748 in epoch671
2025-01-26 12:34:55,097 - INFO - Epoch 671: Learning Rate: [2.4870230791027935e-05]
Epoch 671/1000 [Validation]: 100%|██████████████████████████████████████████████████████████████| 38/38 [00:15<00:00,  2.51batch/s]
2025-01-26 12:35:10,255 - INFO - valid_loss:1.1089700303579633 in epoch671
2025-01-26 12:35:10,255 - INFO - valid_acc:0.9109517623107051 in epoch671
2025-01-26 12:35:10,255 - INFO - Mean iou = 84.27% in epoch671
Epoch 672/1000 [Training]: 100%|████████████████████████████████████████████████████████████████| 75/75 [00:43<00:00,  1.74batch/s]
2025-01-26 12:35:53,265 - INFO - train_loss:1.0990359942118326 in epoch672
2025-01-26 12:35:53,266 - INFO - train_acc:0.9881553629529308 in epoch672
2025-01-26 12:35:53,266 - INFO - Epoch 672: Learning Rate: [2.4733214688902752e-05]
Epoch 672/1000 [Validation]: 100%|██████████████████████████████████████████████████████████████| 38/38 [00:15<00:00,  2.52batch/s]
2025-01-26 12:36:08,347 - INFO - valid_loss:1.1089830586784764 in epoch672
2025-01-26 12:36:08,347 - INFO - valid_acc:0.9109543341797105 in epoch672
2025-01-26 12:36:08,347 - INFO - Mean iou = 84.27% in epoch672
Epoch 673/1000 [Training]: 100%|████████████████████████████████████████████████████████████████| 75/75 [00:42<00:00,  1.76batch/s]
2025-01-26 12:36:51,031 - INFO - train_loss:1.099137783050537 in epoch673
2025-01-26 12:36:51,032 - INFO - train_acc:0.9881232637994407 in epoch673
2025-01-26 12:36:51,033 - INFO - Epoch 673: Learning Rate: [2.4596453073375095e-05]
Epoch 673/1000 [Validation]: 100%|██████████████████████████████████████████████████████████████| 38/38 [00:14<00:00,  2.56batch/s]
2025-01-26 12:37:05,906 - INFO - valid_loss:1.1086026586984332 in epoch673
2025-01-26 12:37:05,906 - INFO - valid_acc:0.9123372594163421 in epoch673
2025-01-26 12:37:05,906 - INFO - Mean iou = 84.48% in epoch673
Epoch 674/1000 [Training]: 100%|████████████████████████████████████████████████████████████████| 75/75 [00:42<00:00,  1.76batch/s]
