2025-02-04 21:42:50,827 - INFO - Namespace(device='cuda:1', channel_weights=[1.0, 2.0, 1.0, 1.0], batch_size=4, num_classes=4, pretrained=False, pretrained_weights='./Synapse_weights_1u1d', lr=0.0001, epochs=500, warmup_epochs=10, dataset_mode='ACDC', max_channel=256, l2_norm=1e-07, patience=15, wandb=True, cache=True, ed_es_only='', log_dir='../../de_logistics/ACDC_1DeepLabV3Plinear_02-04-21-42-49/', log_file_path='../../de_logistics/ACDC_1DeepLabV3Plinear_02-04-21-42-49/training.log')
Epoch 1/500 [Training]: 100%|████████████████████████████████████████| 150/150 [00:28<00:00,  5.34batch/s]
2025-02-05 00:21:01,422 - INFO - Epoch 253: Learning Rate: [5.064605967570756e-05]
Epoch 253/500 [Validation]: 100%|██████████████████████████████████████| 25/25 [00:03<00:00,  6.55batch/s]
2025-02-05 00:21:05,241 - INFO - valid_loss:1.1544059753417968 in epoch253
2025-02-05 00:21:05,242 - INFO - valid_acc:0.9165088183494372 in epoch253
2025-02-05 00:21:05,242 - INFO - Mean iou = 85.16% in epoch253
Epoch 254/500 [Training]: 100%|██████████████████████████████████████| 150/150 [00:25<00:00,  5.94batch/s]
2025-02-05 00:21:30,497 - INFO - train_loss:1.152148843606313 in epoch254
2025-02-05 00:21:30,498 - INFO - train_acc:0.9727943390738694 in epoch254
2025-02-05 00:21:30,498 - INFO - Epoch 254: Learning Rate: [5.0325536425852295e-05]
Epoch 254/500 [Validation]: 100%|██████████████████████████████████████| 25/25 [00:04<00:00,  6.07batch/s]
2025-02-05 00:21:34,619 - INFO - valid_loss:1.1535885953903198 in epoch254
2025-02-05 00:21:34,619 - INFO - valid_acc:0.9157966995272088 in epoch254
2025-02-05 00:21:34,619 - INFO - Mean iou = 85.04% in epoch254
Epoch 255/500 [Training]: 100%|██████████████████████████████████████| 150/150 [00:25<00:00,  5.89batch/s]
2025-02-05 00:22:00,105 - INFO - train_loss:1.1522936884562174 in epoch255
2025-02-05 00:22:00,106 - INFO - train_acc:0.9733953572166155 in epoch255
2025-02-05 00:22:00,106 - INFO - Epoch 255: Learning Rate: [5.0005e-05]
Epoch 255/500 [Validation]: 100%|██████████████████████████████████████| 25/25 [00:04<00:00,  6.06batch/s]
2025-02-05 00:22:04,237 - INFO - valid_loss:1.1543974733352662 in epoch255
2025-02-05 00:22:04,237 - INFO - valid_acc:0.9158085286915568 in epoch255
2025-02-05 00:22:04,237 - INFO - Mean iou = 85.06% in epoch255
Epoch 256/500 [Training]: 100%|██████████████████████████████████████| 150/150 [00:25<00:00,  5.86batch/s]
2025-02-05 00:22:29,822 - INFO - train_loss:1.1521893588701884 in epoch256
2025-02-05 00:22:29,823 - INFO - train_acc:0.9732779159657199 in epoch256
2025-02-05 00:22:29,824 - INFO - Epoch 256: Learning Rate: [4.968446357414772e-05]
Epoch 256/500 [Validation]: 100%|██████████████████████████████████████| 25/25 [00:03<00:00,  6.31batch/s]
2025-02-05 00:22:33,787 - INFO - valid_loss:1.1535328531265259 in epoch256
2025-02-05 00:22:33,787 - INFO - valid_acc:0.9149875910110464 in epoch256
2025-02-05 00:22:33,787 - INFO - Mean iou = 84.90% in epoch256
Epoch 257/500 [Training]: 100%|██████████████████████████████████████| 150/150 [00:25<00:00,  5.93batch/s]
2025-02-05 00:22:59,064 - INFO - train_loss:1.1521131563186646 in epoch257
2025-02-05 00:22:59,065 - INFO - train_acc:0.9732779722842648 in epoch257
2025-02-05 00:22:59,065 - INFO - Epoch 257: Learning Rate: [4.936394032429245e-05]
Epoch 257/500 [Validation]: 100%|██████████████████████████████████████| 25/25 [00:04<00:00,  6.23batch/s]
2025-02-05 00:23:03,082 - INFO - valid_loss:1.1538419723510742 in epoch257
2025-02-05 00:23:03,083 - INFO - valid_acc:0.9156371228621017 in epoch257
2025-02-05 00:23:03,083 - INFO - Mean iou = 85.01% in epoch257
Epoch 258/500 [Training]: 100%|██████████████████████████████████████| 150/150 [00:25<00:00,  5.91batch/s]
2025-02-05 00:23:28,486 - INFO - train_loss:1.1522192295392355 in epoch258
2025-02-05 00:23:28,487 - INFO - train_acc:0.9733505830496341 in epoch258
2025-02-05 00:23:28,487 - INFO - Epoch 258: Learning Rate: [4.9043443425889585e-05]
Epoch 258/500 [Validation]: 100%|██████████████████████████████████████| 25/25 [00:03<00:00,  6.38batch/s]
2025-02-05 00:23:32,404 - INFO - valid_loss:1.1543844223022461 in epoch258
2025-02-05 00:23:32,405 - INFO - valid_acc:0.9162561126644486 in epoch258
2025-02-05 00:23:32,405 - INFO - Mean iou = 85.13% in epoch258
Epoch 259/500 [Training]: 100%|██████████████████████████████████████| 150/150 [00:25<00:00,  5.88batch/s]
2025-02-05 00:23:57,897 - INFO - train_loss:1.1521304496129354 in epoch259
2025-02-05 00:23:57,898 - INFO - train_acc:0.9736885673853927 in epoch259
2025-02-05 00:23:57,898 - INFO - Epoch 259: Learning Rate: [4.872298605331133e-05]
Epoch 259/500 [Validation]: 100%|██████████████████████████████████████| 25/25 [00:04<00:00,  6.08batch/s]
2025-02-05 00:24:02,009 - INFO - valid_loss:1.1537029266357421 in epoch259
2025-02-05 00:24:02,010 - INFO - valid_acc:0.9165741011529804 in epoch259
2025-02-05 00:24:02,010 - INFO - Mean iou = 85.16% in epoch259
Epoch 260/500 [Training]: 100%|██████████████████████████████████████| 150/150 [00:24<00:00,  6.10batch/s]
2025-02-05 00:24:26,609 - INFO - train_loss:1.1518508132298788 in epoch260
2025-02-05 00:24:26,609 - INFO - train_acc:0.9735690917497736 in epoch260
2025-02-05 00:24:26,610 - INFO - Epoch 260: Learning Rate: [4.840258137930511e-05]
Epoch 260/500 [Validation]: 100%|██████████████████████████████████████| 25/25 [00:04<00:00,  6.01batch/s]
2025-02-05 00:24:30,769 - INFO - valid_loss:1.1540057420730592 in epoch260
2025-02-05 00:24:30,769 - INFO - valid_acc:0.915277704549605 in epoch260
2025-02-05 00:24:30,770 - INFO - Mean iou = 84.96% in epoch260
Epoch 261/500 [Training]: 100%|██████████████████████████████████████| 150/150 [00:24<00:00,  6.09batch/s]
2025-02-05 00:24:55,403 - INFO - train_loss:1.1520254111289978 in epoch261
2025-02-05 00:24:55,403 - INFO - train_acc:0.9736404102168726 in epoch261
2025-02-05 00:24:55,403 - INFO - Epoch 261: Learning Rate: [4.808224257445213e-05]
Epoch 261/500 [Validation]: 100%|██████████████████████████████████████| 25/25 [00:03<00:00,  6.35batch/s]
2025-02-05 00:24:59,342 - INFO - valid_loss:1.1540794944763184 in epoch261
2025-02-05 00:24:59,342 - INFO - valid_acc:0.9145558871944306 in epoch261
2025-02-05 00:24:59,343 - INFO - Mean iou = 84.85% in epoch261
Epoch 262/500 [Training]: 100%|██████████████████████████████████████| 150/150 [00:25<00:00,  5.95batch/s]
2025-02-05 00:25:24,544 - INFO - train_loss:1.1521282823880514 in epoch262
2025-02-05 00:25:24,545 - INFO - train_acc:0.9735954815627442 in epoch262
2025-02-05 00:25:24,546 - INFO - Epoch 262: Learning Rate: [4.776198280662602e-05]
Epoch 262/500 [Validation]: 100%|██████████████████████████████████████| 25/25 [00:04<00:00,  6.20batch/s]
2025-02-05 00:25:28,580 - INFO - valid_loss:1.1542518281936645 in epoch262
2025-02-05 00:25:28,580 - INFO - valid_acc:0.9170747687384692 in epoch262
2025-02-05 00:25:28,580 - INFO - Mean iou = 85.26% in epoch262
Epoch 263/500 [Training]: 100%|██████████████████████████████████████| 150/150 [00:25<00:00,  5.86batch/s]
2025-02-05 00:25:54,197 - INFO - train_loss:1.1520989219347635 in epoch263
2025-02-05 00:25:54,198 - INFO - train_acc:0.974139061668824 in epoch263
2025-02-05 00:25:54,198 - INFO - Epoch 263: Learning Rate: [4.74418152404514e-05]
Epoch 263/500 [Validation]: 100%|██████████████████████████████████████| 25/25 [00:04<00:00,  6.25batch/s]
2025-02-05 00:25:58,202 - INFO - valid_loss:1.1542431688308716 in epoch263
2025-02-05 00:25:58,203 - INFO - valid_acc:0.9131814418444609 in epoch263
2025-02-05 00:25:58,203 - INFO - Mean iou = 84.64% in epoch263
Epoch 264/500 [Training]: 100%|██████████████████████████████████████| 150/150 [00:25<00:00,  5.92batch/s]
2025-02-05 00:26:23,526 - INFO - train_loss:1.152026087443034 in epoch264
2025-02-05 00:26:23,527 - INFO - train_acc:0.9738412557015668 in epoch264
2025-02-05 00:26:23,527 - INFO - Epoch 264: Learning Rate: [4.712175303676295e-05]
Epoch 264/500 [Validation]: 100%|██████████████████████████████████████| 25/25 [00:04<00:00,  6.12batch/s]
2025-02-05 00:26:27,616 - INFO - valid_loss:1.153996639251709 in epoch264
2025-02-05 00:26:27,617 - INFO - valid_acc:0.9162123618424488 in epoch264
2025-02-05 00:26:27,617 - INFO - Mean iou = 85.12% in epoch264
Epoch 265/500 [Training]: 100%|██████████████████████████████████████| 150/150 [00:24<00:00,  6.21batch/s]
2025-02-05 00:26:51,786 - INFO - train_loss:1.151849446296692 in epoch265
2025-02-05 00:26:51,787 - INFO - train_acc:0.9744784951156279 in epoch265
2025-02-05 00:26:51,787 - INFO - Epoch 265: Learning Rate: [4.6801809352064265e-05]
Epoch 265/500 [Validation]: 100%|██████████████████████████████████████| 25/25 [00:04<00:00,  6.06batch/s]
2025-02-05 00:26:55,913 - INFO - valid_loss:1.1539522075653077 in epoch265
2025-02-05 00:26:55,913 - INFO - valid_acc:0.9140389232842447 in epoch265
2025-02-05 00:26:55,914 - INFO - Mean iou = 84.77% in epoch265
Epoch 266/500 [Training]: 100%|██████████████████████████████████████| 150/150 [00:25<00:00,  5.95batch/s]
2025-02-05 00:27:21,126 - INFO - train_loss:1.1521285072962444 in epoch266
2025-02-05 00:27:21,127 - INFO - train_acc:0.9740398992937568 in epoch266
2025-02-05 00:27:21,127 - INFO - Epoch 266: Learning Rate: [4.648199733798706e-05]
Epoch 266/500 [Validation]: 100%|██████████████████████████████████████| 25/25 [00:04<00:00,  6.11batch/s]
2025-02-05 00:27:25,220 - INFO - valid_loss:1.1540741586685181 in epoch266
2025-02-05 00:27:25,221 - INFO - valid_acc:0.9164834810831772 in epoch266
2025-02-05 00:27:25,221 - INFO - Mean iou = 85.17% in epoch266
Epoch 267/500 [Training]: 100%|██████████████████████████████████████| 150/150 [00:25<00:00,  5.93batch/s]
2025-02-05 00:27:50,503 - INFO - train_loss:1.152230962117513 in epoch267
2025-02-05 00:27:50,504 - INFO - train_acc:0.9739347919126139 in epoch267
2025-02-05 00:27:50,504 - INFO - Epoch 267: Learning Rate: [4.616233014075065e-05]
Epoch 267/500 [Validation]: 100%|██████████████████████████████████████| 25/25 [00:03<00:00,  6.25batch/s]
2025-02-05 00:27:54,504 - INFO - valid_loss:1.1537928915023803 in epoch267
2025-02-05 00:27:54,504 - INFO - valid_acc:0.9164800675982686 in epoch267
2025-02-05 00:27:54,505 - INFO - Mean iou = 85.16% in epoch267
Epoch 268/500 [Training]: 100%|██████████████████████████████████████| 150/150 [00:25<00:00,  5.94batch/s]
2025-02-05 00:28:19,773 - INFO - train_loss:1.1519266454378765 in epoch268
2025-02-05 00:28:19,774 - INFO - train_acc:0.9744077251948217 in epoch268
2025-02-05 00:28:19,774 - INFO - Epoch 268: Learning Rate: [4.584282090062143e-05]
Epoch 268/500 [Validation]: 100%|██████████████████████████████████████| 25/25 [00:03<00:00,  6.45batch/s]
2025-02-05 00:28:23,650 - INFO - valid_loss:1.153522810935974 in epoch268
2025-02-05 00:28:23,651 - INFO - valid_acc:0.9148441016774168 in epoch268
2025-02-05 00:28:23,651 - INFO - Mean iou = 84.89% in epoch268
Epoch 269/500 [Training]: 100%|██████████████████████████████████████| 150/150 [00:25<00:00,  5.88batch/s]
2025-02-05 00:28:49,143 - INFO - train_loss:1.15201073884964 in epoch269
2025-02-05 00:28:49,144 - INFO - train_acc:0.9739952723909903 in epoch269
2025-02-05 00:28:49,145 - INFO - Epoch 269: Learning Rate: [4.552348275137285e-05]
Epoch 269/500 [Validation]: 100%|██████████████████████████████████████| 25/25 [00:04<00:00,  6.12batch/s]
2025-02-05 00:28:53,230 - INFO - valid_loss:1.1538857650756835 in epoch269
2025-02-05 00:28:53,230 - INFO - valid_acc:0.9151359274650845 in epoch269
2025-02-05 00:28:53,230 - INFO - Mean iou = 84.95% in epoch269
Epoch 270/500 [Training]: 100%|██████████████████████████████████████| 150/150 [00:25<00:00,  5.92batch/s]
2025-02-05 00:29:18,558 - INFO - train_loss:1.1521652539571126 in epoch270
2025-02-05 00:29:18,559 - INFO - train_acc:0.974102123299625 in epoch270
